source_layer,popup,style,lon,lat
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21598330370813,14.12963402533914
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.2193335851481,14.122638409945933
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.72550097264725,13.843899072137587
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.27681259760664,14.169955281286832
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.28224649275401,14.15727077140742
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.23024148207433,14.215734077195277
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.7265321875751,13.791101803293115
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.18128798579403,14.208246657587484
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.1751109059384,14.196601575657981
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.18622774708103,14.19951403630588
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21845278780805,14.193608213930911
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21951164802569,14.198474212376464
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20558981837907,14.248816270371218
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20574527606244,14.24463991879385
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.70827374645815,13.907909998836788
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.222033082869,14.209595812401211
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.2136070154237,14.187968890582079
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.63125828524495,14.172043013275635
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.6623206519369,13.962356255248986
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.1912871691565,14.140673666857165
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21290269483542,14.185884484209963
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.16095557656344,14.251918978391984
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.13836030172921,14.229305536318146
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.72456232173674,13.796976112884229
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.4394708871441,14.055125776931048
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.72451850736627,13.796143632992363
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21074214420838,14.182619862843369
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.26617882655923,14.162936961895637
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.10500611988617,14.279791984267025
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.12376810944106,14.23703660279254
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.19267608694892,14.157805654419064
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.18345329559453,14.158129260642303
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.72456232173674,13.796976112884229
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.72451850736627,13.796143632992363
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.19658197184962,14.150160445600102
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20786458302065,14.13694373016756
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21183669598885,14.185113537968693
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21141791122623,14.183267075651134
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20935253932376,14.179688367281795
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.2271772800461,14.656305569838219
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.71989020356548,13.839944408331453
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.26938847429521,14.779990564819043
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.2271772800461,14.656305569838219
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.28434279931724,14.137539090080354
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.28045713861356,14.155471898255803
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.28023822767427,14.153225686831826
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.45047119907795,14.762350371787484
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.44577735444649,14.792594916952428
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.2808851780529,14.143098932687579
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.28459767206039,14.135165449003333
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.44535258216746,14.760753753609857
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.49610443144499,14.752410113631532
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.44499090366155,14.757102470759753
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.44841296455752,14.762564523885786
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.44760989735572,14.762963083645394
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.4475654810717,14.757630711437809
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.44768207434356,14.752581494857978
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.48989522774936,14.785891508773691
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.48605953723039,14.776459326185474
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.48887681843607,14.768842670633868
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.49556905184541,14.758622886358955
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.27321286306099,14.7770804838521
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.37887790527357,14.829477881006
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.49434838931923,14.756274358110225
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.3573497318912,14.821430543998003
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20781681996363,14.163797627378237
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.49564638486676,14.752124578342935
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.49631858299043,14.75900835866242
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.4975475737634,14.781427641445642
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.44752264985203,14.759964963206322
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.49122772562379,14.773841918997292
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],77.44637337101527,14.761449746331527
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20553980857915,14.14035399289957
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.28493849715666,14.136903278614712
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.28023822767427,14.153225686831826
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.63126704611132,14.06721319256302
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20655230960465,14.224015346052514
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.16599281074168,14.199304643661119
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20558981837907,14.248816270371218
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20574527606244,14.24463991879385
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.15536514691307,14.23306879875695
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.23759951663467,14.219217163169267
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21944026405164,14.196796692129144
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.41598386469143,14.481442017443538
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.720999747252,13.895315893247957
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.19722680601654,14.236320134105359
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.14508587538585,14.229604304407026
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20208586390365,14.231681572811395
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20361823582549,14.234470300777781
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.23510703211694,14.218253481136767
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20849395019843,14.2208197298532
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.1610046680733,14.218257051123821
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.28493849715666,14.136903278614712
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21473721857889,14.183213637605316
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.19178616765825,14.188873681101263
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.18810990142852,14.191749854922582
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21469323877938,14.167160504748647
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20600463656623,14.152977727964567
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.17976985001253,14.205698751015603
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.1827561142423,14.184551984794046
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.72633502113739,13.792240985983742
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.7265321875751,13.791101803293115
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.14531049481792,14.218357483336293
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.16181800640429,14.190885020092066
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.27978339491115,14.156857438903883
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20879217584773,14.169111663145843
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.16703378533181,14.184945884942204
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21044590104394,14.169706528374492
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.20525867591797,14.155281046196516
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.21075995014621,14.206859928438309
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.16885169284495,14.182566424188506
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.19713281689678,14.162859628681886
Oriented Structure Line,Layer: Oriented Structure Line,[object Object],76.27225240088816,14.174858061363588
